UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO, POPULAÇÃO ESTIMADA 
RS,43,19364,São Pedro das Missões,2009
RS,43,19372,São Pedro do Butiá,2947
RS,43,19406,São Pedro do Sul,16198
RS,43,19505,São Sebastião do Caí,25685
RS,43,19604,São Sepé,23621
RS,43,19703,São Valentim,3299
RS,43,19711,São Valentim do Sul,2242
RS,43,19737,São Valério do Sul,2727
RS,43,19752,São Vendelino,2243
RS,43,19802,São Vicente do Sul,8721
RS,43,19901,Sapiranga,81734
RS,43,20008,Sapucaia do Sul,141075
RS,43,20107,Sarandi,24489
RS,43,20206,Seberi,10750
RS,43,20230,Sede Nova,2907
RS,43,20263,Segredo,7421
RS,43,20305,Selbach,5100
RS,43,20321,Senador Salgado Filho,2779
RS,43,20354,Sentinela do Sul,5581
RS,43,20404,Serafina Corrêa,17502
RS,43,20453,Sério,1962
RS,43,20503,Sertão,5415
RS,43,20552,Sertão Santana,6486
RS,43,20578,Sete de Setembro,1970
RS,43,20602,Severiano de Almeida,3657
RS,43,20651,Silveira Martins,2384
RS,43,20677,Sinimbu,10172
RS,43,20701,Sobradinho,14967
RS,43,20800,Soledade,31002
RS,43,20859,Tabaí,4719
RS,43,20909,Tapejara,24111
RS,43,21006,Tapera,10584
RS,43,21105,Tapes,17300
RS,43,21204,Taquara,57466
RS,43,21303,Taquari,26862
RS,43,21329,Taquaruçu do Sul,3072
RS,43,21352,Tavares,5481
RS,43,21402,Tenente Portela,13485
RS,43,21436,Terra de Areia,11204
RS,43,21451,Teutônia,33232
RS,43,21469,Tio Hugo,3030
RS,43,21477,Tiradentes do Sul,5704
RS,43,21493,Toropi,2806
RS,43,21501,Torres,38732
RS,43,21600,Tramandaí,51715
RS,43,21626,Travesseiro,2336
RS,43,21634,Três Arroios,2668
RS,43,21667,Três Cachoeiras,11053
RS,43,21709,Três Coroas,28220
RS,43,21808,Três de Maio,23906
RS,43,21832,Três Forquilhas,2697
RS,43,21857,Três Palmeiras,4271
RS,43,21907,Três Passos,23906
RS,43,21956,Trindade do Sul,5802
RS,43,22004,Triunfo,29538
RS,43,22103,Tucunduva,5678
RS,43,22152,Tunas,4569
RS,43,22186,Tupanci do Sul,1472
RS,43,22202,Tupanciretã,23948
RS,43,22251,Tupandi,4855
RS,43,22301,Tuparendi,7893
RS,43,22327,Turuçu,3438
RS,43,22343,Ubiretama,2015
RS,43,22350,União da Serra,1154
RS,43,22376,Unistalda,2338
RS,43,22400,Uruguaiana,126970
RS,43,22509,Vacaria,66218
RS,43,22525,Vale Verde,3497
RS,43,22533,Vale do Sol,11781
RS,43,22541,Vale Real,5913
RS,43,22558,Vanini,2113
RS,43,22608,Venâncio Aires,71554
RS,43,22707,Vera Cruz,26863
RS,43,22806,Veranópolis,26241
RS,43,22855,Vespasiano Corrêa,1815
RS,43,22905,Viadutos,4756
RS,43,23002,Viamão,255224
RS,43,23101,Vicente Dutra,4670
RS,43,23200,Victor Graeff,2882
RS,43,23309,Vila Flores,3385
RS,43,23358,Vila Lângaro,2091
RS,43,23408,Vila Maria,4358
RS,43,23457,Vila Nova do Sul,4280
RS,43,23507,Vista Alegre,2752
RS,43,23606,Vista Alegre do Prata,1561
RS,43,23705,Vista Gaúcha,2851
RS,43,23754,Vitória das Missões,3133
RS,43,23770,Westfália,3014
RS,43,23804,Xangri-lá,16408
MS,50,203,Água Clara,15522
MS,50,252,Alcinópolis,5343
MS,50,609,Amambai,39396
MS,50,708,Anastácio,25135
MS,50,807,Anaurilândia,9035
MS,50,856,Angélica,10780
MS,50,906,Antônio João,8956
MS,50,1003,Aparecida do Taboado,25745
MS,50,1102,Aquidauana,47871
MS,50,1243,Aral Moreira,12149
MS,50,1508,Bandeirantes,6788
MS,50,1904,Bataguassu,23024
MS,50,2001,Batayporã,11329
MS,50,2100,Bela Vista,24629
MS,50,2159,Bodoquena,7875
MS,50,2209,Bonito,21976
MS,50,2308,Brasilândia,11872
MS,50,2407,Caarapó,30174
MS,50,2605,Camapuã,13711
MS,50,2704,Campo Grande,895982
MS,50,2803,Caracol,6116
MS,50,2902,Cassilândia,21939
MS,50,2951,Chapadão do Sul,25218
MS,50,3108,Corguinho,5947
MS,50,3157,Coronel Sapucaia,15253
MS,50,3207,Corumbá,111435
MS,50,3256,Costa Rica,20823
MS,50,3306,Coxim,33543
MS,50,3454,Deodápolis,12924
MS,50,3488,Dois Irmãos do Buriti,11385
MS,50,3504,Douradina,5924
MS,50,3702,Dourados,222949
MS,50,3751,Eldorado,12353
MS,50,3801,Fátima do Sul,19189
MS,50,3900,Figueirão,3051
MS,50,4007,Glória de Dourados,9965
MS,50,4106,Guia Lopes da Laguna,9895
MS,50,4304,Iguatemi,16078
MS,50,4403,Inocência,7610
MS,50,4502,Itaporã,24839
MS,50,4601,Itaquiraí,21142
MS,50,4700,Ivinhema,23187
MS,50,4809,Japorã,9110
MS,50,4908,Jaraguari,7187
MS,50,5004,Jardim,26097
MS,50,5103,Jateí,4027
MS,50,5152,Juti,6712
MS,50,5202,Ladário,23331
MS,50,5251,Laguna Carapã,7341
MS,50,5400,Maracaju,47083
MS,50,5608,Miranda,28013
MS,50,5681,Mundo Novo,18366
MS,50,5707,Naviraí,54878
MS,50,5806,Nioaque,13930
MS,50,6002,Nova Alvorada do Sul,21882
MS,50,6200,Nova Andradina,54374
MS,50,6259,Novo Horizonte do Sul,3814
MS,50,6275,Paraíso das Águas,5555
MS,50,6309,Paranaíba,42148
MS,50,6358,Paranhos,14228
MS,50,6408,Pedro Gomes,7674
MS,50,6606,Ponta Porã,92526
MS,50,6903,Porto Murtinho,17131
MS,50,7109,Ribas do Rio Pardo,24615
MS,50,7208,Rio Brilhante,37514
MS,50,7307,Rio Negro,4831
MS,50,7406,Rio Verde de Mato Grosso,19746
MS,50,7505,Rochedo,5499
MS,50,7554,Santa Rita do Pardo,7851
MS,50,7695,São Gabriel do Oeste,26771
MS,50,7703,Sete Quedas,10791
MS,50,7802,Selvíria,6529
MS,50,7901,Sidrolândia,57665
MS,50,7935,Sonora,19274
MS,50,7950,Tacuru,11552
MS,50,7976,Taquarussu,3588
MS,50,8008,Terenos,21806
MS,50,8305,Três Lagoas,121388
MS,50,8404,Vicentina,6102
MT,51,102,Acorizal,5399
MT,51,201,Água Boa,25721
MT,51,250,Alta Floresta,51782
MT,51,300,Alto Araguaia,19044
MT,51,359,Alto Boa Vista,6822
MT,51,409,Alto Garças,12030
MT,51,508,Alto Paraguai,11356
MT,51,607,Alto Taquari,10847
MT,51,805,Apiacás,10133
MT,51,1001,Araguaiana,3100
MT,51,1209,Araguainha,935
MT,51,1258,Araputanga,16822
MT,51,1308,Arenápolis,9607
MT,51,1407,Aripuanã,22354
MT,51,1605,Barão de Melgaço,8564
MT,51,1704,Barra do Bugres,34966
MT,51,1803,Barra do Garças,61012
MT,51,1852,Bom Jesus do Araguaia,6580
MT,51,1902,Brasnorte,19695
MT,51,2504,Cáceres,94376
MT,51,2603,Campinápolis,15980
MT,51,2637,Campo Novo do Parecis,35360
MT,51,2678,Campo Verde,44041
MT,51,2686,Campos de Júlio,6891
MT,51,2694,Canabrava do Norte,4743
MT,51,2702,Canarana,21579
MT,51,2793,Carlinda,10305
MT,51,2850,Castanheira,8729
MT,51,3007,Chapada dos Guimarães,19752
MT,51,3056,Cláudia,12149
MT,51,3106,Cocalinho,5700
MT,51,3205,Colíder,33438
MT,51,3254,Colniza,38582
MT,51,3304,Comodoro,20763
MT,51,3353,Confresa,30933
MT,51,3361,Conquista D'Oeste,4038
MT,51,3379,Cotriguaçu,19750
MT,51,3403,Cuiabá,612547
MT,51,3437,Curvelândia,5219
MT,51,3452,Denise,9462
MT,51,3502,Diamantino,22041
MT,51,3601,Dom Aquino,8178
MT,51,3700,Feliz Natal,14192
MT,51,3809,Figueirópolis D'Oeste,3494
MT,51,3858,Gaúcha do Norte,7648
MT,51,3908,General Carneiro,5540
MT,51,3957,Glória D'Oeste,3026
MT,51,4104,Guarantã do Norte,35816
MT,51,4203,Guiratinga,15141
MT,51,4500,Indiavaí,2752
MT,51,4526,Ipiranga do Norte,7667
MT,51,4542,Itanhangá,6737
MT,51,4559,Itaúba,3802
MT,51,4609,Itiquira,13345
MT,51,4807,Jaciara,27776
MT,51,4906,Jangada,8409
MT,51,5002,Jauru,8793
MT,51,5101,Juara,34974
MT,51,5150,Juína,40997
MT,51,5176,Juruena,15865
MT,51,5200,Juscimeira,11221
MT,51,5234,Lambari D'Oeste,6121
MT,51,5259,Lucas do Rio Verde,65534
MT,51,5309,Luciara,2077
MT,51,5507,Vila Bela da Santíssima Trindade,16128
MT,51,5580,Marcelândia,10499
MT,51,5606,Matupá,16566
MT,51,5622,Mirassol d'Oeste,27739
MT,51,5903,Nobres,15336
MT,51,6000,Nortelândia,5989
MT,51,6109,Nossa Senhora do Livramento,13216
MT,51,6158,Nova Bandeirantes,15288
MT,51,6174,Nova Nazaré,3849
MT,51,6182,Nova Lacerda,6640
MT,51,6190,Nova Santa Helena,3718
MT,51,6208,Nova Brasilândia,3829
MT,51,6216,Nova Canaã do Norte,12787
MT,51,6224,Nova Mutum,45378
MT,51,6232,Nova Olímpia,20301
MT,51,6240,Nova Ubiratã,11982
MT,51,6257,Nova Xavantina,21374
MT,51,6265,Novo Mundo,9178
MT,51,6273,Novo Horizonte do Norte,4004
MT,51,6281,Novo São Joaquim,5074
MT,51,6299,Paranaíta,11225
MT,51,6307,Paranatinga,22563
MT,51,6315,Novo Santo Antônio,2640
MT,51,6372,Pedra Preta,17626
MT,51,6422,Peixoto de Azevedo,34976
MT,51,6455,Planalto da Serra,2662
MT,51,6505,Poconé,32843
MT,51,6653,Pontal do Araguaia,6711
MT,51,6703,Ponte Branca,1576
MT,51,6752,Pontes e Lacerda,45436
MT,51,6778,Porto Alegre do Norte,12517
MT,51,6802,Porto dos Gaúchos,5410
MT,51,6828,Porto Esperidião,12017
MT,51,6851,Porto Estrela,2963
MT,51,7008,Poxoréu,16219
MT,51,7040,Primavera do Leste,62019
MT,51,7065,Querência,17479
MT,51,7107,São José dos Quatro Marcos,18906
MT,51,7156,Reserva do Cabaçal,2732
MT,51,7180,Ribeirão Cascalheira,10206
MT,51,7198,Ribeirãozinho,2405
MT,51,7206,Rio Branco,5156
MT,51,7248,Santa Carmem,4525
MT,51,7263,Santo Afonso,3146
MT,51,7297,São José do Povo,4063
MT,51,7305,São José do Rio Claro,20664
MT,51,7354,São José do Xingu,5595
MT,51,7404,São Pedro da Cipa,4727
MT,51,7578,Rondolândia,4001
MT,51,7602,Rondonópolis,232491
MT,51,7701,Rosário Oeste,17151
MT,51,7743,Santa Cruz do Xingu,2564
MT,51,7750,Salto do Céu,3365
MT,51,7768,Santa Rita do Trivelato,3429
MT,51,7776,Santa Terezinha,8371
MT,51,7792,Santo Antônio do Leste,5174
MT,51,7800,Santo Antônio do Leverger,16628
MT,51,7859,São Félix do Araguaia,11708
MT,51,7875,Sapezal,25881
MT,51,7883,Serra Nova Dourada,1650
MT,51,7909,Sinop,142996
MT,51,7925,Sorriso,90313
MT,51,7941,Tabaporã,9489
MT,51,7958,Tangará da Serra,103750
MT,51,8006,Tapurah,13705
MT,51,8055,Terra Nova do Norte,9667
MT,51,8105,Tesouro,3805
MT,51,8204,Torixoréu,3609
MT,51,8303,União do Sul,3525
MT,51,8352,Vale de São Domingos,3127
MT,51,8402,Várzea Grande,284971
MT,51,8501,Vera,11309
MT,51,8600,Vila Rica,26037
MT,51,8808,Nova Guarita,4519
MT,51,8857,Nova Marilândia,3278
MT,51,8907,Nova Maringá,8641
MT,51,8956,Nova Monte Verde,9178
GO,52,50,Abadia de Goiás,8773
GO,52,100,Abadiânia,20042
GO,52,134,Acreúna,22366
GO,52,159,Adelândia,2516
GO,52,175,Água Fria de Goiás,5735
GO,52,209,Água Limpa,1850
GO,52,258,Águas Lindas de Goiás,212440
GO,52,308,Alexânia,27653
GO,52,506,Aloândia,1995
GO,52,555,Alto Horizonte,6414
GO,52,605,Alto Paraíso de Goiás,7624
GO,52,803,Alvorada do Norte,8660
GO,52,829,Amaralina,3812
GO,52,852,Americano do Brasil,6111
GO,52,902,Amorinópolis,3126
GO,52,1108,Anápolis,386923
GO,52,1207,Anhanguera,1149
GO,52,1306,Anicuns,21850
GO,52,1405,Aparecida de Goiânia,578179
GO,52,1454,Aparecida do Rio Doce,2474
GO,52,1504,Aporé,4198
GO,52,1603,Araçu,3522
GO,52,1702,Aragarças,20118
GO,52,1801,Aragoiânia,10308
GO,52,2155,Araguapaz,7770
GO,52,2353,Arenópolis,2612
GO,52,2502,Aruanã,9875
GO,52,2601,Aurilândia,3120
GO,52,2809,Avelinópolis,2417
GO,52,3104,Baliza,5138
GO,52,3203,Barro Alto,11167
GO,52,3302,Bela Vista de Goiás,29975
GO,52,3401,Bom Jardim de Goiás,8841
GO,52,3500,Bom Jesus de Goiás,25216
GO,52,3559,Bonfinópolis,9706
GO,52,3575,Bonópolis,4405
GO,52,3609,Brazabrantes,3703
GO,52,3807,Britânia,5779
GO,52,3906,Buriti Alegre,9459
GO,52,3939,Buriti de Goiás,2488
GO,52,3962,Buritinópolis,3292
GO,52,4003,Cabeceiras,7993
GO,52,4102,Cachoeira Alta,12484
GO,52,4201,Cachoeira de Goiás,1351
GO,52,4250,Cachoeira Dourada,8067
GO,52,4300,Caçu,16009
GO,52,4409,Caiapônia,18913
GO,52,4508,Caldas Novas,91162
GO,52,4557,Caldazinha,3804
GO,52,4607,Campestre de Goiás,3630
GO,52,4656,Campinaçu,3640
GO,52,4706,Campinorte,12626
GO,52,4805,Campo Alegre de Goiás,7589
GO,52,4854,Campo Limpo de Goiás,7789
GO,52,4904,Campos Belos,19887
GO,52,4953,Campos Verdes,2141
GO,52,5000,Carmo do Rio Verde,10082
GO,52,5059,Castelândia,3435
GO,52,5109,Catalão,108823
GO,52,5208,Caturaí,5070
GO,52,5307,Cavalcante,9709
GO,52,5406,Ceres,22191
GO,52,5455,Cezarina,8606
GO,52,5471,Chapadão do Céu,10167
GO,52,5497,Cidade Ocidental,71376
GO,52,5513,Cocalzinho de Goiás,20240
GO,52,5521,Colinas do Sul,3382
GO,52,5703,Córrego do Ouro,2327
GO,52,5802,Corumbá de Goiás,11110
GO,52,5901,Corumbaíba,9723
GO,52,6206,Cristalina,58997
GO,52,6305,Cristianópolis,2966
GO,52,6404,Crixás,16949
GO,52,6503,Cromínia,3486
GO,52,6602,Cumari,2854
GO,52,6701,Damianópolis,3311
GO,52,6800,Damolândia,2938
GO,52,6909,Davinópolis,2094
GO,52,7105,Diorama,2484
GO,52,7253,Doverlândia,7322
GO,52,7352,Edealina,3699
GO,52,7402,Edéia,12372
GO,52,7501,Estrela do Norte,3275
GO,52,7535,Faina,6627
GO,52,7600,Fazenda Nova,5637
GO,52,7808,Firminópolis,13292
GO,52,7907,Flores de Goiás,16557
GO,52,8004,Formosa,121617
GO,52,8103,Formoso,4248
GO,52,8152,Gameleira de Goiás,3818
GO,52,8301,Divinópolis de Goiás,4804
GO,52,8400,Goianápolis,11231
GO,52,8509,Goiandira,5600
GO,52,8608,Goianésia,70084
GO,52,8707,Goiânia,1516113
GO,52,8806,Goianira,44289
GO,52,8905,Goiás,22645
GO,52,9101,Goiatuba,34095
GO,52,9150,Gouvelândia,5898
GO,52,9200,Guapó,14209
GO,52,9291,Guaraíta,1996
GO,52,9408,Guarani de Goiás,3893
GO,52,9457,Guarinos,1794
GO,52,9606,Heitoraí,3724
GO,52,9705,Hidrolândia,21706
GO,52,9804,Hidrolina,3564
GO,52,9903,Iaciara,13947
GO,52,9937,Inaciolândia,6194
GO,52,9952,Indiara,15611
GO,52,10000,Inhumas,52866
GO,52,10109,Ipameri,26985
GO,52,10158,Ipiranga de Goiás,2893
GO,52,10208,Iporá,31531
GO,52,10307,Israelândia,2800
GO,52,10406,Itaberaí,42900
GO,52,10562,Itaguari,4676
GO,52,10604,Itaguaru,5237
GO,52,10802,Itajá,4539
GO,52,10901,Itapaci,22981
GO,52,11008,Itapirapuã,4997
GO,52,11206,Itapuranga,25768
GO,52,11305,Itarumã,7178
GO,52,11404,Itauçu,8938
GO,52,11503,Itumbiara,104742
GO,52,11602,Ivolândia,2370
GO,52,11701,Jandaia,6048
GO,52,11800,Jaraguá,50511
GO,52,11909,Jataí,100882
GO,52,12006,Jaupaci,2879
GO,52,12055,Jesúpolis,2490
GO,52,12105,Joviânia,7387
GO,52,12204,Jussara,18478
GO,52,12253,Lagoa Santa,1588
GO,52,12303,Leopoldo de Bulhões,7647
GO,52,12501,Luziânia,208299
GO,52,12600,Mairipotaba,2368
GO,52,12709,Mambaí,8882
GO,52,12808,Mara Rosa,9503
GO,52,12907,Marzagão,2236
GO,52,12956,Matrinchã,4351
GO,52,13004,Maurilândia,14080
GO,52,13053,Mimoso de Goiás,2597
GO,52,13087,Minaçu,29070
GO,52,13103,Mineiros,66801
GO,52,13400,Moiporá,1529
GO,52,13509,Monte Alegre de Goiás,8606
GO,52,13707,Montes Claros de Goiás,8055
GO,52,13756,Montividiu,13396
GO,52,13772,Montividiu do Norte,4479
GO,52,13806,Morrinhos,46136
GO,52,13855,Morro Agudo de Goiás,2248
GO,52,13905,Mossâmedes,4290
GO,52,14002,Mozarlândia,15659
GO,52,14051,Mundo Novo,4887
GO,52,14101,Mutunópolis,3778
GO,52,14408,Nazário,9142
GO,52,14507,Nerópolis,29850
GO,52,14606,Niquelândia,46388
GO,52,14705,Nova América,2352
GO,52,14804,Nova Aurora,2210
GO,52,14838,Nova Crixás,12869
GO,52,14861,Nova Glória,8164
GO,52,14879,Nova Iguaçu de Goiás,2929
GO,52,14903,Nova Roma,3264
GO,52,15009,Nova Veneza,9853
GO,52,15207,Novo Brasil,2913
GO,52,15231,Novo Gama,115711
GO,52,15256,Novo Planalto,4495
GO,52,15306,Orizona,15615
GO,52,15405,Ouro Verde de Goiás,3759
GO,52,15504,Ouvidor,6667
GO,52,15603,Padre Bernardo,33835
GO,52,15652,Palestina de Goiás,3464
GO,52,15702,Palmeiras de Goiás,28858
GO,52,15801,Palmelo,2381
GO,52,15900,Palminópolis,3585
GO,52,16007,Panamá,2615
GO,52,16304,Paranaiguara,10057
GO,52,16403,Paraúna,10988
GO,52,16452,Perolândia,3129
GO,52,16809,Petrolina de Goiás,10281
GO,52,16908,Pilar de Goiás,2253
GO,52,17104,Piracanjuba,24524
GO,52,17203,Piranhas,10385
GO,52,17302,Pirenópolis,24908
GO,52,17401,Pires do Rio,31458
GO,52,17609,Planaltina,89918
GO,52,17708,Pontalina,17819
GO,52,18003,Porangatu,45394
GO,52,18052,Porteirão,3881
GO,52,18102,Portelândia,4011
GO,52,18300,Posse,36900
GO,52,18391,Professor Jamil,3223
GO,52,18508,Quirinópolis,50065
GO,52,18607,Rialma,10918
GO,52,18706,Rianápolis,4801
GO,52,18789,Rio Quente,4493
GO,52,18805,Rio Verde,235647
GO,52,18904,Rubiataba,19882
GO,52,19001,Sanclerlândia,7637
GO,52,19100,Santa Bárbara de Goiás,6560
GO,52,19209,Santa Cruz de Goiás,2855
GO,52,19258,Santa Fé de Goiás,5459
GO,52,19308,Santa Helena de Goiás,38648
GO,52,19357,Santa Isabel,3809
GO,52,19407,Santa Rita do Araguaia,8756
GO,52,19456,Santa Rita do Novo Destino,3343
GO,52,19506,Santa Rosa de Goiás,2319
GO,52,19605,Santa Tereza de Goiás,3355
GO,52,19704,Santa Terezinha de Goiás,8744
GO,52,19712,Santo Antônio da Barra,4821
GO,52,19738,Santo Antônio de Goiás,6283
GO,52,19753,Santo Antônio do Descoberto,74744
GO,52,19803,São Domingos,12949
GO,52,19902,São Francisco de Goiás,6264
GO,52,20009,São João d'Aliança,13740
GO,52,20058,São João da Paraúna,1381
GO,52,20108,São Luís de Montes Belos,33817
GO,52,20157,São Luiz do Norte,5167
GO,52,20207,São Miguel do Araguaia,21993
GO,52,20264,São Miguel do Passa Quatro,4057
GO,52,20280,São Patrício,2036
GO,52,20405,São Simão,20645
GO,52,20454,Senador Canedo,115371
GO,52,20504,Serranópolis,8544
GO,52,20603,Silvânia,20695
GO,52,20686,Simolândia,6856
GO,52,20702,Sítio d'Abadia,2989
GO,52,21007,Taquaral de Goiás,3529
GO,52,21080,Teresina de Goiás,3458
GO,52,21197,Terezópolis de Goiás,8043
GO,52,21304,Três Ranchos,2833
GO,52,21403,Trindade,127599
GO,52,21452,Trombas,3500
GO,52,21502,Turvânia,4598
GO,52,21551,Turvelândia,5281
GO,52,21577,Uirapuru,2854
GO,52,21601,Uruaçu,40532
GO,52,21700,Uruana,13843
GO,52,21809,Urutaí,3072
GO,52,21858,Valparaíso de Goiás,168468
GO,52,21908,Varjão,3827
GO,52,22005,Vianópolis,13863
GO,52,22054,Vicentinópolis,8743
GO,52,22203,Vila Boa,6171
GO,52,22302,Vila Propício,5821
DF,53,108,Brasília,3015268
